basename,image_path,mask_path,width,height
.._.._label-studio_label-studio_media_upload_5_727a8236-anonymised_7805-026,/kaggle/working/images/train/anonymised_7805-026.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_727a8236-anonymised_7805-026.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_8227c8f6-anonymised_7805-028,/kaggle/working/images/train/anonymised_7805-028.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_8227c8f6-anonymised_7805-028.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_1da65910-anonymised_8503-089,/kaggle/working/images/train/anonymised_8503-089.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_1da65910-anonymised_8503-089.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_5f74a0b4-anonymised_8503-094,/kaggle/working/images/train/anonymised_8503-094.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_5f74a0b4-anonymised_8503-094.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_e53e7f4e-anonymised_8503-101,/kaggle/working/images/train/anonymised_8503-101.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_e53e7f4e-anonymised_8503-101.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_995f9ee3-anonymised_8503-112,/kaggle/working/images/train/anonymised_8503-112.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_995f9ee3-anonymised_8503-112.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_136b2e27-anonymised_8506-118,/kaggle/working/images/train/anonymised_8506-118.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_136b2e27-anonymised_8506-118.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_93cb801b-anonymised_8508-005,/kaggle/working/images/train/anonymised_8508-005.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_93cb801b-anonymised_8508-005.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_67fa3daf-anonymised_8508-006,/kaggle/working/images/train/anonymised_8508-006.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_67fa3daf-anonymised_8508-006.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_29a5adf1-anonymised_8602-047,/kaggle/working/images/train/anonymised_8602-047.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_29a5adf1-anonymised_8602-047.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_207b76ac-anonymised_8602-052,/kaggle/working/images/train/anonymised_8602-052.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_207b76ac-anonymised_8602-052.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_263d6d03-anonymised_8602-054,/kaggle/working/images/train/anonymised_8602-054.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_263d6d03-anonymised_8602-054.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_73b99f78-anonymised_8602-056,/kaggle/working/images/train/anonymised_8602-056.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_73b99f78-anonymised_8602-056.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_ab8c4c0b-anonymised_8602-058,/kaggle/working/images/train/anonymised_8602-058.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_ab8c4c0b-anonymised_8602-058.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_00d2c92d-anonymised_8602-060,/kaggle/working/images/train/anonymised_8602-060.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_00d2c92d-anonymised_8602-060.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_67670642-anonymised_8603-013,/kaggle/working/images/train/anonymised_8603-013.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_67670642-anonymised_8603-013.png,3507,2480
.._.._label-studio_label-studio_media_upload_5_f83b9d41-anonymised_8603-100,/kaggle/working/images/train/anonymised_8603-100.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_f83b9d41-anonymised_8603-100.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_fe916ecd-anonymised_8603-104,/kaggle/working/images/train/anonymised_8603-104.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_fe916ecd-anonymised_8603-104.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_0acae75c-anonymised_8603-105,/kaggle/working/images/train/anonymised_8603-105.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_0acae75c-anonymised_8603-105.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_bc8b812a-anonymised_8603-106,/kaggle/working/images/train/anonymised_8603-106.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_bc8b812a-anonymised_8603-106.png,3507,2480
.._.._label-studio_label-studio_media_upload_5_3269d83b-anonymised_8603-108,/kaggle/working/images/train/anonymised_8603-108.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_3269d83b-anonymised_8603-108.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_d8569d54-anonymised_8603-121,/kaggle/working/images/train/anonymised_8603-121.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_d8569d54-anonymised_8603-121.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_554553e2-anonymised_8603-124,/kaggle/working/images/train/anonymised_8603-124.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_554553e2-anonymised_8603-124.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_5b990d30-anonymised_8604-112,/kaggle/working/images/train/anonymised_8604-112.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_5b990d30-anonymised_8604-112.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_15b6f93a-anonymised_8604-114,/kaggle/working/images/train/anonymised_8604-114.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_15b6f93a-anonymised_8604-114.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_36cda95c-anonymised_8604-123,/kaggle/working/images/train/anonymised_8604-123.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_36cda95c-anonymised_8604-123.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_2683a749-anonymised_8604-126,/kaggle/working/images/train/anonymised_8604-126.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_2683a749-anonymised_8604-126.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_29a4ee81-anonymised_8604-127,/kaggle/working/images/train/anonymised_8604-127.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_29a4ee81-anonymised_8604-127.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_33c3e108-anonymised_8604-137,/kaggle/working/images/train/anonymised_8604-137.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_33c3e108-anonymised_8604-137.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_8894fc77-anonymised_8605-013,/kaggle/working/images/train/anonymised_8605-013.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_8894fc77-anonymised_8605-013.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_0cf7266a-anonymised_8606-083,/kaggle/working/images/train/anonymised_8606-083.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_0cf7266a-anonymised_8606-083.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_20305625-anonymised_8606-088,/kaggle/working/images/train/anonymised_8606-088.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_20305625-anonymised_8606-088.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_a1c3e9d9-anonymised_8606-089,/kaggle/working/images/train/anonymised_8606-089.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_a1c3e9d9-anonymised_8606-089.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_bebaed0f-anonymised_8606-093,/kaggle/working/images/train/anonymised_8606-093.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_bebaed0f-anonymised_8606-093.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_1d680a34-anonymised_8606-101,/kaggle/working/images/train/anonymised_8606-101.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_1d680a34-anonymised_8606-101.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_3f3307b5-anonymised_8606-102,/kaggle/working/images/train/anonymised_8606-102.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_3f3307b5-anonymised_8606-102.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_e3a1a22a-anonymised_8606-103,/kaggle/working/images/train/anonymised_8606-103.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_e3a1a22a-anonymised_8606-103.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_cd613987-anonymised_8606-104,/kaggle/working/images/train/anonymised_8606-104.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_cd613987-anonymised_8606-104.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_8612720d-anonymised_8606-105,/kaggle/working/images/train/anonymised_8606-105.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_8612720d-anonymised_8606-105.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_01e80c12-anonymised_8606-106,/kaggle/working/images/train/anonymised_8606-106.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_01e80c12-anonymised_8606-106.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_0c2928d0-anonymised_8606-107,/kaggle/working/images/train/anonymised_8606-107.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_0c2928d0-anonymised_8606-107.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_e82480b7-anonymised_8606-109,/kaggle/working/images/train/anonymised_8606-109.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_e82480b7-anonymised_8606-109.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_073839ee-anonymised_8607-077,/kaggle/working/images/train/anonymised_8607-077.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_073839ee-anonymised_8607-077.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_e1cba5b0-anonymised_8607-082,/kaggle/working/images/train/anonymised_8607-082.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_e1cba5b0-anonymised_8607-082.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_dc2ed0cf-anonymised_8607-083,/kaggle/working/images/train/anonymised_8607-083.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_dc2ed0cf-anonymised_8607-083.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_ad73d02a-anonymised_8608-093,/kaggle/working/images/train/anonymised_8608-093.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_ad73d02a-anonymised_8608-093.png,4960,3507
.._.._label-studio_label-studio_media_upload_5_d850caef-anonymised_8608-108,/kaggle/working/images/train/anonymised_8608-108.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_d850caef-anonymised_8608-108.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_c93300b1-anonymised_8608-112,/kaggle/working/images/train/anonymised_8608-112.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_c93300b1-anonymised_8608-112.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_20c1bead-anonymised_8608-113,/kaggle/working/images/train/anonymised_8608-113.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_20c1bead-anonymised_8608-113.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_fa1eac3c-anonymised_8608-114,/kaggle/working/images/train/anonymised_8608-114.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_fa1eac3c-anonymised_8608-114.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_6bd99445-anonymised_8608-115,/kaggle/working/images/train/anonymised_8608-115.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_6bd99445-anonymised_8608-115.png,3507,2480
.._.._label-studio_label-studio_media_upload_5_62a273b7-anonymised_8608-117,/kaggle/working/images/train/anonymised_8608-117.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_62a273b7-anonymised_8608-117.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_fbb47297-anonymised_8608-119,/kaggle/working/images/train/anonymised_8608-119.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_fbb47297-anonymised_8608-119.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_d1d2ad2b-anonymised_8609-062,/kaggle/working/images/train/anonymised_8609-062.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_d1d2ad2b-anonymised_8609-062.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_f9e73043-anonymised_8610-018,/kaggle/working/images/train/anonymised_8610-018.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_f9e73043-anonymised_8610-018.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_2017fa5c-anonymised_8610-019,/kaggle/working/images/train/anonymised_8610-019.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_2017fa5c-anonymised_8610-019.png,3507,2480
.._.._label-studio_label-studio_media_upload_5_03345997-anonymised_8610-020,/kaggle/working/images/train/anonymised_8610-020.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_03345997-anonymised_8610-020.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_4ea49186-anonymised_8610-024,/kaggle/working/images/train/anonymised_8610-024.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_4ea49186-anonymised_8610-024.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_0793b2a7-anonymised_8610-028,/kaggle/working/images/train/anonymised_8610-028.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_0793b2a7-anonymised_8610-028.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_d592e098-anonymised_8610-029,/kaggle/working/images/train/anonymised_8610-029.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_d592e098-anonymised_8610-029.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_935f263e-anonymised_8611-146,/kaggle/working/images/train/anonymised_8611-146.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_935f263e-anonymised_8611-146.png,3507,4960
.._.._label-studio_label-studio_media_upload_5_e3ae51b7-anonymised_8611-149,/kaggle/working/images/train/anonymised_8611-149.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_e3ae51b7-anonymised_8611-149.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_59c3feaf-anonymised_8611-150,/kaggle/working/images/train/anonymised_8611-150.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_59c3feaf-anonymised_8611-150.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_c2e3dc1e-anonymised_8611-155,/kaggle/working/images/train/anonymised_8611-155.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_c2e3dc1e-anonymised_8611-155.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_2a6e6343-anonymised_8611-156,/kaggle/working/images/train/anonymised_8611-156.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_2a6e6343-anonymised_8611-156.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_f1ee714a-anonymised_8611-161,/kaggle/working/images/train/anonymised_8611-161.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_f1ee714a-anonymised_8611-161.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_7bcad7d9-anonymised_8611-165,/kaggle/working/images/train/anonymised_8611-165.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_7bcad7d9-anonymised_8611-165.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_bc701f53-anonymised_8611-169,/kaggle/working/images/train/anonymised_8611-169.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_bc701f53-anonymised_8611-169.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_550e4761-anonymised_8611-170,/kaggle/working/images/train/anonymised_8611-170.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_550e4761-anonymised_8611-170.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_6e6c35ad-anonymised_8611-171,/kaggle/working/images/train/anonymised_8611-171.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_6e6c35ad-anonymised_8611-171.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_a5c5b57a-anonymised_8611-179,/kaggle/working/images/train/anonymised_8611-179.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_a5c5b57a-anonymised_8611-179.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_099a4ef4-anonymised_8611-186,/kaggle/working/images/train/anonymised_8611-186.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_099a4ef4-anonymised_8611-186.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_39cd844f-anonymised_8612-095,/kaggle/working/images/train/anonymised_8612-095.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_39cd844f-anonymised_8612-095.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_b9afd59b-anonymised_8612-096,/kaggle/working/images/train/anonymised_8612-096.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_b9afd59b-anonymised_8612-096.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_a560bfeb-anonymised_8612-107,/kaggle/working/images/train/anonymised_8612-107.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_a560bfeb-anonymised_8612-107.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_d80d6817-anonymised_8612-108,/kaggle/working/images/train/anonymised_8612-108.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_d80d6817-anonymised_8612-108.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_433834bf-anonymised_8612-110,/kaggle/working/images/train/anonymised_8612-110.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_433834bf-anonymised_8612-110.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_f6413f38-anonymised_8612-111,/kaggle/working/images/train/anonymised_8612-111.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_f6413f38-anonymised_8612-111.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_01e35005-anonymised_8614-026,/kaggle/working/images/train/anonymised_8614-026.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_01e35005-anonymised_8614-026.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_322be451-anonymised_8614-027,/kaggle/working/images/train/anonymised_8614-027.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_322be451-anonymised_8614-027.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_55da2cb1-anonymised_8614-035,/kaggle/working/images/train/anonymised_8614-035.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_55da2cb1-anonymised_8614-035.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_01679f6a-anonymised_8614-036,/kaggle/working/images/train/anonymised_8614-036.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_01679f6a-anonymised_8614-036.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_e249e385-anonymised_8614-038,/kaggle/working/images/train/anonymised_8614-038.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_e249e385-anonymised_8614-038.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_72387362-anonymised_8614-044,/kaggle/working/images/train/anonymised_8614-044.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_72387362-anonymised_8614-044.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_6843aa51-anonymised_8614-050,/kaggle/working/images/train/anonymised_8614-050.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_6843aa51-anonymised_8614-050.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_d2a5e862-anonymised_8615-081,/kaggle/working/images/train/anonymised_8615-081.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_d2a5e862-anonymised_8615-081.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_882b48d8-anonymised_8615-085,/kaggle/working/images/train/anonymised_8615-085.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_882b48d8-anonymised_8615-085.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_aa6585eb-anonymised_8615-097,/kaggle/working/images/train/anonymised_8615-097.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_aa6585eb-anonymised_8615-097.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_b222696d-anonymised_8616-024,/kaggle/working/images/train/anonymised_8616-024.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_b222696d-anonymised_8616-024.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_199580ce-anonymised_8616-025,/kaggle/working/images/train/anonymised_8616-025.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_199580ce-anonymised_8616-025.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_01a2dc9e-anonymised_8616-027,/kaggle/working/images/train/anonymised_8616-027.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_01a2dc9e-anonymised_8616-027.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_80f2d64f-anonymised_8616-028,/kaggle/working/images/train/anonymised_8616-028.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_80f2d64f-anonymised_8616-028.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_cfbd6c58-anonymised_8616-039,/kaggle/working/images/train/anonymised_8616-039.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_cfbd6c58-anonymised_8616-039.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_c3993188-anonymised_8616-047,/kaggle/working/images/train/anonymised_8616-047.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_c3993188-anonymised_8616-047.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_ea8d79bf-anonymised_8616-049,/kaggle/working/images/train/anonymised_8616-049.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_ea8d79bf-anonymised_8616-049.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_10afc204-anonymised_8701-082,/kaggle/working/images/train/anonymised_8701-082.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_10afc204-anonymised_8701-082.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_105f061e-anonymised_8701-089,/kaggle/working/images/train/anonymised_8701-089.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_105f061e-anonymised_8701-089.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_f3e24d66-anonymised_8701-090,/kaggle/working/images/train/anonymised_8701-090.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_f3e24d66-anonymised_8701-090.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_0ef43a99-anonymised_8701-095,/kaggle/working/images/train/anonymised_8701-095.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_0ef43a99-anonymised_8701-095.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_7a7329ac-anonymised_8701-103,/kaggle/working/images/train/anonymised_8701-103.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_7a7329ac-anonymised_8701-103.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_7154903f-anonymised_8701-105,/kaggle/working/images/train/anonymised_8701-105.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_7154903f-anonymised_8701-105.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_ade0abec-anonymised_8701-106,/kaggle/working/images/train/anonymised_8701-106.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_ade0abec-anonymised_8701-106.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_12b03585-anonymised_8702-062,/kaggle/working/images/train/anonymised_8702-062.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_12b03585-anonymised_8702-062.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_afa43f21-anonymised_8702-066,/kaggle/working/images/train/anonymised_8702-066.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_afa43f21-anonymised_8702-066.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_ccbed264-anonymised_8702-067,/kaggle/working/images/train/anonymised_8702-067.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_ccbed264-anonymised_8702-067.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_b11b8b58-anonymised_8702-072,/kaggle/working/images/train/anonymised_8702-072.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_b11b8b58-anonymised_8702-072.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_74433d42-anonymised_8705-093,/kaggle/working/images/train/anonymised_8705-093.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_74433d42-anonymised_8705-093.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_133f3028-anonymised_8705-094,/kaggle/working/images/train/anonymised_8705-094.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_133f3028-anonymised_8705-094.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_922c9fb7-anonymised_8705-101,/kaggle/working/images/train/anonymised_8705-101.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_922c9fb7-anonymised_8705-101.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_8a1df3a3-anonymised_8709-091,/kaggle/working/images/train/anonymised_8709-091.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_8a1df3a3-anonymised_8709-091.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_7e0061aa-anonymised_8709-098,/kaggle/working/images/train/anonymised_8709-098.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_7e0061aa-anonymised_8709-098.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_5ffa163b-anonymised_8709-100,/kaggle/working/images/train/anonymised_8709-100.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_5ffa163b-anonymised_8709-100.png,2480,3507
